TW_ID,TW_DETAIL,TW_HASHTAG,USR_ID
27168,"RT @DisneyAnimation: Near or far, best friends are always there for you. #RalphBreaksTheInternet https://t.co/ndDJTY8two",#RalphBreakstheInternet,3435780819
27169,RT @DisneyAnimation: Today’s the BIG day! Dive into the Internet with Ralph &amp; Vanellope when you bring home #RalphBreaksTheInternet on Digi…,#RalphBreakstheInternet,3435780819
27170,RT @DisneyAnimation: You never know what you might find in the data center. Join #RalphBreakstheInternet directors @_rich_moore and Phil Jo…,#RalphBreakstheInternet,3435780819
27171,RT @DisneyAnimation: Did you know? Little Debbie from Shank’s racing crew is voiced by none other than the fabulous @GloZell! Join her when…,#RalphBreakstheInternet,3435780819
27172,RT @DisneyAnimation: Teamwork makes the dream work. #RalphBreaksTheInternet https://t.co/YmqltAlSIK,#RalphBreakstheInternet,3435780819
27173,RT @DisneyAnimation: See how filmmakers brought the magical land of @OhMyDisney to life when you watch more bonus features from #RalphBreak…,#RalphBreakstheInternet,3435780819
27174,"RT @DisneyAnimation: Over 283,839 storyboards were created for #RalphBreaksTheInternet.\n??: Storyboards by Steve Markowski, Cleanup by Sylvi…",#RalphBreakstheInternet,3435780819
27175,RT @DisneyAnimation: What are your movie night must-haves? ?? Here are some suggestions from the cast for your next #RalphBreaksTheInternet…,#RalphBreakstheInternet,3435780819
27176,RT @DisneyAnimation: Make a splash this weekend. #FridayFeeling #RalphBreaksTheInternet https://t.co/7lpGbvNqxA,#RalphBreakstheInternet,3435780819
27177,RT @DisneyAnimation: It’s a big wide world out there in the Internet! Bring home an exclusive #RalphBreaksTheInternet Filmmaker Gallery Boo…,#RalphBreakstheInternet,3435780819
27178,RT @DisneyAnimation: Crowd artists on #RalphBreaksTheInternet looked to Shibuya Crossing in Tokyo to inspire how crowds of net users would…,#RalphBreakstheInternet,3435780819
27179,This animation #ralphbreakstheinternet is so hilarious and cute. Funny kaayo. ??,#RalphBreakstheInternet,562011948
27180,RT @AandFplayschool: We had a #movie night last night\n#ralphbreakstheinternet #pizza and giggles\nA fun night!!! https://t.co/WAmT9wmSZU,#RalphBreakstheInternet,476071573
27181,RT @LunaMuny: Best friends. \n#Wreckitralph2 #RalphBreaksTheInternet #Vanellope #WifiRalph https://t.co/qz4tbjgA31,#RalphBreakstheInternet,476071573
27182,RT @HannahMahna: This super cute lunch bag was only $10 at @HoytsAustralia I SHOULD HAVE GOT ONE! #wreckitralph #ralphbreakstheinternet htt…,#RalphBreakstheInternet,476071573
27183,RT @therpf: Vanellope and Casual Disney Princesses from Ralph Breaks the Internet. Full credits: https://t.co/b8BKICtSuK Photo: Daniel Guev…,#RalphBreakstheInternet,842608134
27184,RT @GalGadot: I’m so excited to finally announce that I am playing a character named Shank in Disney’s #RalphBreaksTheInternet hitting thea…,#RalphBreakstheInternet,849477570328494000
27185,"RT @GalGadot: An all-new trailer, now loading.... ?? #RalphBreaksTheInternet in theaters November 21st! https://t.co/CLtIqGSviR",#RalphBreakstheInternet,849477570328494000
27186,RT @GalGadot: Shank you so much for that introduction Vanellope! So excited for you all to #MeetShank when #RalphBreaksTheInternet comes…,#RalphBreakstheInternet,849477570328494000
27187,I  am all for the Disney Princesses in Wreck it Ralph2.  #Disney #ralphbreakstheinternet,#RalphBreakstheInternet,15444103
27188,Just watched #ralphbreakstheinternet and I swear Im Ralph and my kids are Venelope. Is it just me?,#RalphBreakstheInternet,2302556288
27189,Not bad Disney. Not bad at all. #RalphBreaksTheInternet,#RalphBreakstheInternet,147738094
27190,"RT @ReelOutreach: Happy weekend everyone! As we prepare for our next event, we thought it’d be fun to do some movie #giveaways! Let’s kick…",#RalphBreakstheInternet,709847143188533000
27191,"RT @ReelOutreach: Happy weekend everyone! As we prepare for our next event, we thought it’d be fun to do some movie #giveaways! Let’s kick…",#RalphBreakstheInternet,358929266
27192,Watching #WreckItRalph #RalphBreaksTheInternet on \u2066@SkyStore\u2069. LOVE IT!!! ????????\n\nPlus at least #Disney understands w… https://t.co/PJzm72W6Er,#RalphBreakstheInternet,513483028
27193,RT @JohannaTheMad: i have a big gay crush on Shank\n#RalphBreaksTheInternet https://t.co/rtNyt3PJIa,#RalphBreakstheInternet,3343328595
27194,RT @DisneyAnimation: It’s a big wide world out there in the Internet! Bring home an exclusive #RalphBreaksTheInternet Filmmaker Gallery Boo…,#RalphBreakstheInternet,2567570862
27195,What if @LauraBaileyVO was brought in to voice Chun-li in #ralphbreakstheinternet?  I wonder what her line wouldve… https://t.co/zk2HMQV7rf,#RalphBreakstheInternet,87828501
27196,"RT @DisneyAnimation: To create the Princess dressing room in #RalphBreaksTheInternet, the Look Development team was inspired by the Disneyl…",#RalphBreakstheInternet,52518853
27197,"So, I watched #RalphBreaksTheInternet (dont ask for my age), and I think its the biggest infomercial ever, maybe… https://t.co/cUPTPIeDoZ",#RalphBreakstheInternet,527650835
27198,yes or no!  ??I want you guys to have influence on how he looks too @AndrossSF0 @ZAegist  @DeclaroFox @bookgirl8807… https://t.co/nMntREj4Tw,#RalphBreakstheInternet,854201713393373000
27199,"RT @Disney: The squads all here! ????\u200d???? #RalphBreaksTheInternet is on Digital, @movies_anywhere, Blu-ray, and 4K Ultra HD today: https://t…",#RalphBreakstheInternet,2937431512
27200,RT @DiscoverSelf: #RalphBreaksTheInternetEvent included some amazing #Interviews with movies directors and producers. Here are some fun in…,#RalphBreakstheInternet,1209274076
27201,"Long morning, right now chilling and watching #ralphbreakstheinternet",#RalphBreakstheInternet,85685302
27202,"RT @ReelOutreach: Happy weekend everyone! As we prepare for our next event, we thought it’d be fun to do some movie #giveaways! Let’s kick…",#RalphBreakstheInternet,279573510
27203,"RT @ReelOutreach: Happy weekend everyone! As we prepare for our next event, we thought it’d be fun to do some movie #giveaways! Let’s kick…",#RalphBreakstheInternet,15703248
27204,Sarah Silverman NYC October 2018 #PMorganCollection #sarahsilverman #ralphbreakstheinternet #wreckitralph… https://t.co/nfS9EBHrcd,#RalphBreakstheInternet,344306065
27205,so i just finished #RalphBreaksTheInternet and i just feel so sad for Ralph,#RalphBreakstheInternet,221696768
27206,Seriously this movie is deep af #ralphbreakstheinternet,#RalphBreakstheInternet,1025034134945750000
27207,Day 3 of #Zenkaikon. #Merida from #Brave and specifically #RalphBreakstheInternet.\n\nSee everyone next year! https://t.co/hdff5Hr5tC,#RalphBreakstheInternet,459413061
27208,I felt very inspired to play some KHIII last night while watching #RalphBreakstheInternet so #KingdomHeartsIII when… https://t.co/ptEIYMTcbp,#RalphBreakstheInternet,25306482
27209,The Healthiest You - at any age! \n\n#regenerativemedicine #stemcells #healthy #livehealthy #hrt #prptherapy… https://t.co/I870dpT5md,#CastleRock,1101728078085020000
27210,Want to land a job like ENGAGEMENT SPECIALIST - PART TIME at CROSSMARK? Applicant tracking systems look for speci… https://t.co/ZJlGqXchm7,#CastleRock,22067017
27211,POWERBALL $750 Million – Improve Your Chances To Win https://t.co/d9fTD3fy61 #Colorado #Denver #Coloradosprings… https://t.co/AX2hykTVGo,#CastleRock,1929625746
27212,"Interested in a job in #CastleRock, CO? This could be a great fit: https://t.co/U1ewEoRhov #Engineering",#CastleRock,15857879
27213,RT @threewitcooper: Brand new Whole Foods Market in #castlerock #colorado. Cannot wait! Great looking #masonry #work by Jon Schmidt Masonry…,#CastleRock,3433436409
27214,Brand new Whole Foods Market in #castlerock #colorado. Cannot wait! Great looking #masonry #work by Jon Schmidt Mas… https://t.co/GnqzyPKhZ1,#CastleRock,3433473395
27215,$4 pints of Guinness... What are you drinking tonight? #beer #astrotaphouse #Castlerock https://t.co/ykw9qMUIKg,#CastleRock,870269473441292000
27216,Ive just watched episode S01E07 of Castle Rock! #castlerock  9.22/10  #tvtime https://t.co/QO1W4p33s4 https://t.co/KHa5Eknpal,#CastleRock,159689077
27217,"RT @THR: Lizzy Caplan, @TimRobbins1, @ElsieKFisher to star in #Misery-themed season 2 of #CastleRock https://t.co/EYcx4XTjTJ https://t.co/6…",#CastleRock,29356428
27218,@THR @castlerockhulu @TimRobbins1 @ElsieKFisher Holy shit this is going to be epic af! I cant wait to see #CastleRock again,#CastleRock,29356428
27219,"Interested in a job in #CastleRock, CO? This could be a great fit: https://t.co/3tkrFFsn8e #Nursing",#CastleRock,3290306581
27220,RT @FreddyInSpace: My biggest hope for the second season of #CastleRock is that itd lean harder in the Stephen King Universe and play a bi…,#CastleRock,1656048900
27221,"Centura Health is looking for teammates like you. See our latest #FacilitiesMgmt job openings, including Cook Sr,… https://t.co/T5qJIHMQhq",#CastleRock,80746761
27222,Stop staring at the clock every day. Its time for a new career. Follow us to view jobs with titles like Physician… https://t.co/tj9H0LFvcg,#CastleRock,71026662
27223,"Centura Health is hiring in #CastleRock, CO! Click the link in our bio to apply: RN PRACTITIONER #Healthcare",#CastleRock,21681745
27224,Watching #CastleRock and the Walker Brothers starts playing!\nTiming!,#CastleRock,160475247
27225,"Want to work at U.S. Bank? Were hiring in #CastleRock, CO! Click the link in our bio for details on this job and m… https://t.co/lMVFv6Ejx9",#CastleRock,22761176
27226,Stop staring at the clock every day. Its time for a new career. Follow us to view jobs with titles like Emergency… https://t.co/k7Toc2MFFm,#CastleRock,74053585
27227,"This job is now open at Centura Health in #CastleRock, CO. Follow us and turn on mobile alerts to hear about jobs l… https://t.co/Dd8XHsRwLL",#CastleRock,21681745
27228,"Interested in a job in #CastleRock, CO? This could be a great fit. Click the link in our bio to apply: Food Service… https://t.co/q3NP5Udgwu",#CastleRock,80746761
27229,"See our latest #CastleRock, CO job and click to apply: Field Sales Representative - Vacation Relief - https://t.co/nTQC3ptJKv #Labor",#CastleRock,22739476
27230,Downhill beach Castlerock; one of the beautiful beaches in Northern Ireland. https://t.co/YsNj0ljh7E #Downhill… https://t.co/MK1yPT5bXX,#CastleRock,822311961366908000
27231,This #Cosmetology job might be a great fit for you. Click the link in our bio to see it and more. Skin Therapist at… https://t.co/wyPkIOkcUl,#CastleRock,47246274
27232,"Dont be shy. Score a job like Loss Prevention Detective - Castle Rock, CO at TJX Companies, Inc. by asking for r… https://t.co/6MhtlMb8G6",#CastleRock,118117845
27233,"Want to work at Wells Fargo? Were hiring in #CastleRock, CO! Click for details: https://t.co/P7H1X5hQKy #Banking",#CastleRock,21681283
27234,"Im halfway through #CastleRock, and I like it so far. But its a lot less Ooh, this plotline I remember from X is… https://t.co/PEn5jGXqRJ",#CastleRock,4274515168
27235,"See our latest #CastleRock, CO #Nursing job opportunity and click the link in our bio to apply: Registered Nurse -… https://t.co/9Jd949Y5pq",#CastleRock,22156612
27236,Ive just watched episode S01E06 of Castle Rock! #castlerock  #tvtime https://t.co/Tc3tXwo8nE https://t.co/Kv8N7OUbCm,#CastleRock,66097587
27237,This is INCREDIBLE casting! https://t.co/9Ro7pjyI5r @hulu #CastleRock #books #tv,#CastleRock,76685566
27238,"@TD_Schwartzberg @TerryMatalas @bradtravelers @SimonDavisBarry @12MonkeysSYFY @12MonkeysGSM Todd, now is a good tim… https://t.co/6HDnjcoTRp",#CastleRock,14428679
27239,Obsessed with #CastleRock this is just the kind of creepy “wtf?” Show I LOVE,#CastleRock,311024807
27240,"@WayneHenderson @TerryMatalas @bradtravelers @SimonDavisBarry @12MonkeysSYFY @12MonkeysGSM I did, it was good. I al… https://t.co/2qXsFRjKFQ",#CastleRock,1066066371489030000
27241,Biggest steak I’ve ever had! So good! #DukesSteakhouse is always consistent ?? #primerib #castlerock #sogood https://t.co/9Ijd4vXbCy,#CastleRock,725174100029792000
27242,@jcarole @StephenKing It is a great series with awesome episodes ( Sissy Spaceks Memento like being my favorite ).… https://t.co/CHx4arAidv,#CastleRock,17219476
27243,@JessicaLebelWX very confused cloud in #castlerock. Its snowing.,#CastleRock,52733252
27244,"@marcbernardin @ThatKevinSmith You guys are the best. @FatmanBeyond the #Reboot, #CastleRock, #Treadstone its all… https://t.co/uS5LGhEQao",#CastleRock,1149704275
27245,Lizzy Caplan Cast as Annie Wilkes in Season 2 of Hulu’s ‘Castle Rock’ https://t.co/5XhO6LBZUr #Hulu #CastleRock #LizzyCaplan,#CastleRock,3005401617
27246,RT @TVLine: More #CastleRock Scoop: #EighthGrade Breakout @ElsieKFisher to Play the Daughter of Lizzy Caplans Annie Wilkes in #Misery-Them…,#CastleRock,248918172
27247,RT @TVLine: #Misery Prequel Alert! Lizzy Caplan to Star as Budding Psychopath Annie Wilkes in #CastleRock Season 2 https://t.co/RnDkiu3OZ…,#CastleRock,248918172
27248,RT @TVLine: More #CastleRock Scoop: #EighthGrade Breakout @ElsieKFisher to Play the Daughter of Lizzy Caplans Annie Wilkes in #Misery-Them…,#CastleRock,64540880
27249,"Allied Universal is hiring in #CastleRock, CO! Read about our latest #security job opening via the link in our bio:… https://t.co/3ClIgRIolu",#CastleRock,120222142
27250,"If youre looking for work in #CastleRock, CO, check out this job via the link in our bio: Bussers at Village Inn",#CastleRock,38022609
27251,"See our latest #CastleRock, CO job and click to apply: Physician - https://t.co/W9cPnpzWos #Physician",#CastleRock,71026662
27252,Hulu has announced the first details of #CastleRock season 2: https://t.co/yEIeU54Um9,#CastleRock,18090782
27253,@NetflixUK will you be getting #CastleRock anytime soon ?,#CastleRock,1226319271
27254,"See our latest #CastleRock, CO job and click to apply: Clinical Site Support Manager - https://t.co/dmu6ElnqR0 #BusinessMgmt",#CastleRock,62596737
27255,POWERBALL $750 Million – Improve Your Chances To Win https://t.co/d9fTD2XXet #Colorado #Denver #Coloradosprings… https://t.co/xqStQM93MI,#CastleRock,1929625746
27256,Another beautiful #SundayMorning in Castle Rock or... far beyond.  Gorgeous view of #PikesPeak from the gym.… https://t.co/DjUP2rnJVQ,#CastleRock,2426467800
27257,After a busy morning the beach is quiet this afternoon #weather so changeable #NorthCoast #Castlerock #Portstewart… https://t.co/4k893EwLcG,#CastleRock,851411917730172000
27258,Join us for breakfast or lunch and fresh goodies.  #glutenfree #DairyFree #castlerock https://t.co/MUawp9zhWr,#CastleRock,1068176401948320000
27259,"ICYMI: Listen to me break down and babble about the  #CastleRock season 2 cast and plot descriptions and, of course… https://t.co/uzIPmiiphk",#CastleRock,895728254748827000
27260,RT @TillyGreentreeM: Tilly has a busy May this year and will be in Brighton then Nottingham and then Northamptonshire. #castlerock @thegrea…,#CastleRock,1207409426
27261,Tilly has a busy May this year and will be in Brighton then Nottingham and then Northamptonshire. #castlerock… https://t.co/l5uibG5hGV,#CastleRock,990251333746921000
27262,"RT @RottenTomatoes: Stephen King TV News:\n\nAmazons #DarkTower series casts, Sam Strike as The Gunslinger and Jasper Pääkkönen as The Man i…",#CastleRock,1095432606231990000
27263,Snowy Scrub Oak : Midnight\n.\n.\n.\n#springthings #coloradonature #snow #nightshot #illuminateddarkness #natura… https://t.co/B5uOC8CnYf,#CastleRock,27302210
27264,We are so happy to be hosting a Spirit Day tomorrow to support Soaring Hawk Elementary.  Stop in and enjoy a treat… https://t.co/Uh5wDgJz03,#CastleRock,1037007518457910000
27265,RT @angel_leigh: @MsMollyRachael Check out #CastleRock...Not a movie but a great horror series... Although I might be biased bc its a @Ste…,#CastleRock,739065738
27266,RT @gordoneaton: Rays of light peek through the clouds over the mountains. #StormHour #cowx #wx #hiking #CastleRock #CO https://t.co/xEUIyQ…,#CastleRock,864566778260852000
27267,RT @gordoneaton: Rays of light peek through the clouds over the mountains. #StormHour #cowx #wx #hiking #CastleRock #CO https://t.co/xEUIyQ…,#CastleRock,538697215
27268,"UPDATE!\n\nNeedful Things. Slow going, long chapters but its classic Maine art from King. I think Ill be up till… https://t.co/Fi3SU0p6J3",#CastleRock,1095106974017080000
27269,"See our latest #CastleRock, CO job and click to apply: Patient Experience Program Manager - https://t.co/v4BwzGkgz0 #Clerical",#CastleRock,3290306581
27270,RT @CinemaBlend: Lizzy Caplan is going to CRUSH every cock-a-doodie scene as younger Annie Wilkes. Check out the #CastleRock Season 2 plot…,#CastleRock,2163428491
