USR_ID,USR_NAME,USR_DESC,USR_CREATED_DATE,USR_CREATED_TIME,USR_FOLLOWERS,USR_FRIENDS,USR_STATUS
19849218,Dr. Steve ???\u200d??,"Scottish vet, atheist, runner, Mini driver, gardener and Lego builder. Singapore for years and now back in Surrey! Gay & happily married to @dapccom",2009-02-01,6:28:07,533,533,
8.35657E+17,Daren Andrews,,2017-02-26,1:04:58,48,48,
7.89619E+17,Writer's Block Party,We're building palaces out of paragraphs.\n\nWe're a Critique Group in different stages of this wild publishing journey sharing our diverse experiences.,2016-10-22,0:06:16,44,44,
15419061,Kat Cho ??????,"YA Fantasy WICKED FOX (6/25/19, Putnam/@penguinteen) Asian grandma you never knew you needed. I do stuff at @writeordiepod @writersparty. Rep'd by @beth_phelan",2008-07-13,21:38:37,601,601,
1481333076,Nicole,Book Blogger | HP Fan | Writer | Ravenclaw,2013-06-04,4:36:11,270,270,
2740087858,Lucifína,run it back like you owe me sumn.,2014-08-11,17:22:54,191,191,
407037323,Hot*Boy_504 ??,Living In a Small City With Big Dreams ???????? #TheSkyIsTheLimit ??? #RealLifeSituations  #LiveFromTheGutta?? #NewOrleansNative ??,2011-11-07,15:04:46,884,884,
7.67539E+17,Politicab,Politicab's where consenting taxi customers in Greater Philly can talk back to/about elected officials & candidates. Seeking investors to scale.,2016-08-22,1:47:15,1242,1242,
52333670,E.Tristan,Ordinary bipolar that loves to tweet about everything from MMA and Space to Gaming and World Politics.,2009-06-30,7:22:38,662,662,
417525128,daryl sakimae,I'm here to follow the people that make me laugh.,2011-11-21,1:57:48,1479,1479,
2739545059,Paul.A.Rossi,Actor / Model / Government Security Contractor / US Navy Veteran ???? / #Mission22 Ambassador / Baseball ??er / Part time hash-tagger / 100% Potty Trained,2014-08-17,11:22:39,2568,2568,
562419621,David Morgan QPM,Dai Mogs Proud/Family/Humble/Welsh/Rugby Stuff/Caring & Compassionate/Helper Professional Adviser #learning #professionaldevelopment #innovate2motivate ????\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f,2012-04-24,21:03:30,4277,4277,
286280991,K J Waters Author of Breathtaking Original Fiction,"Best-Selling #Author, consultant #Podcast @blondieandbrit, Biz @BlondiesBookCov, #Outlander #TimeTravel",2011-04-22,17:53:42,26264,26264,
9.82019E+17,Violet Heart,"I write story-driven erotic romance w/ HEA. No porn. I'll retweet fiction genres in #EroticRomance, #Romance, #Paranormal, #SciFi, #Fantasy, and #Historical.",2018-04-05,22:14:31,1665,1665,
2919167575,Jasmine Walt,"NYT Bestselling Author of kickass urban fantasy novels. Obsessions include chocolate, books, and sharp objects. Rep'd by @Trident_Media. https://t.co/7KUNyW0F3y",2014-12-05,2:14:46,6211,6211,
22318800,AJ White-Wolf,"Independent Artist, MC, Producer, and Speaker. U.S.M.C. Veteran. Progressive. When in the darkness, Let your light shine.",2009-03-01,1:32:36,5850,5850,
290635304,Joanna Nelson043,"Welcome to my page. Brooklyn,",2011-04-30,16:35:24,334,334,
306395497,Aaron Fernandes,Coder / Gamer / Movie aficionado / Food lover / #RESIST #TheResistance / Profile pic: #FlorencePugh / Cover photo: #OutlawKing,2011-05-27,20:15:23,1701,1701,
1.02876E+18,megamind,"If this is the best of possible worlds, what then are the others?",2018-08-12,21:31:08,523,523,
61897962,Carrie Beale,"Online Manger of Stars from TV & Film as well as Regis Lemke (Volunteered).  Actress IMDB, Model, Social Media addict & Super Mom to 8! IG: Carita8 CIDP&Cancer",2009-07-31,22:59:10,3407,3407,
23439838,The Trews,OFFICIAL account of Canadian rock’n’rollers The Trews. New Studio Album ‘Civilianaires’ OUT NOW - hit link below!,2009-03-09,14:19:40,4988,4988,
1117374212,RecordStoreDayCanada,Record Store Day Canada is celebrating the culture of the independent record store.,2013-01-24,17:57:24,107,107,
205418519,chloe,breaking out was just the beginning,2010-10-20,20:59:55,179,179,
1.10056E+18,Sammy,I’m an asshole who’s a Scorpio who’s a eagle fan who’s a Kobe fan who’s a momma and who’s crazy ????????\u200d??,2019-02-27,1:07:29,24,24,
9.74689E+17,J.Varga,"""I know that I am intelligent because I know that I know nothing"" .... Socrates",2018-03-16,16:47:43,48,48,
8.3737E+17,Den Of Thieves,"Choose a side. #DenOfThieves - Available now on Digital HD, Blu-Ray & DVD",2017-03-02,18:33:33,47,47,
1.05982E+18,Lee Lovelock,Currently living in the Banana Republic of Shitain. Pro-Brexit.,2018-11-06,14:52:49,108,108,
351126486,Tunde Tunde,"Hands-on fathers, are qooldads anyday! Avid reader....allergic to Bullshit anyday.",2011-08-08,20:41:08,967,967,
1.09859E+18,Drank Reviewz,"Standard Disclaimer: I was drunk! That should work, right? Lawyer - Flat stare",2019-02-21,14:11:02,19,19,
1148769073,ChangingDan,Blogger ????\u200d?? Movie Geek ?? Influencer ??Fibromyalgia Awareness Campaigner ??,2013-02-04,18:38:24,281,281,
110156490,Dre,Be you and watch me do me,2010-01-31,15:02:21,34,34,
297524256,Sean Casey (Tuck),IG:SeanySikkStixx SC:SeanySikkStikks ?????????????????????,2011-05-12,17:11:14,664,664,
2520793132,D3xo Chos3n,From: Brooklyn N.Y. C.E.O of #TDSProduction. Producer and Artists. Free Thinker. People Lover. https://t.co/CTLJQvgpZf,2014-05-01,8:40:56,2674,2674,
396725652,Regal Global,,2011-10-23,17:48:01,11176,11176,
853359422,Pam C    #FBPE  #A50challenge #NHSLove #FFS,77 year old liberal Remainer. Retired from education. #FBPE #OFOC #PeoplesVote #RevokeArt.50,2012-09-29,18:18:58,2497,2497,
135841986,Mustang Salle,,2010-04-22,10:59:42,622,622,
1.09791E+18,LunathiBonga,It doesn't matter,2019-02-19,17:17:35,111,111,
1565285490,Chief Of Wakanda ??,"In The Business Of Influencing Lives • Obsessed With Music, Sneakers And Gadgets •GGMU ????\nIt's either you watch or be part of my success story you choose ????",2013-07-03,9:20:03,39258,39258,
1.09614E+18,Keith Schondelmyer,Medical Marijuana Patient - Marijuana Advocate - Looking To Change The Federal Laws On Marijuana - #MedicalMarijuana #MedicalCannabis #CannabisCommunity #Kush,2019-02-14,19:56:15,65,65,
211948123,Axel Berg,Teams: @TigerLacrosse @Giants @UMichFootball @NYRangers Other: Everything,2010-11-04,18:34:02,774,774,
1.06027E+18,IBRAHIM,"??? ??? ??? ?????? ?????, ???? ??? ?? ????",2018-11-07,20:34:33,33,33,
21022220,Michael,Vegan,2009-02-16,20:19:08,708,708,
1.05041E+18,DavidH69,,2018-10-11,15:40:28,86,86,
2832114063,Amber Rose,For the beauty of the rose we also water the thorns ?? Black & Russian???? Chicago,2014-10-15,17:06:38,33390,33390,
8.53735E+17,Cringey Network,"19| Huge fan of The Avengers: Earth's Mightiest Heroes, Shin Chan, Motu Patlu, The Spectacular Spider-Man, and other cool things",2017-04-16,22:22:32,156,156,
119113904,Brian K Myers,Nostalgia Nut and author of CALLING OUT HATERS. (Him/He),2010-03-02,18:21:51,391,391,
2883634936,Pizza Slave,"I make music and jokes, cook, play games and nerd out.",2014-11-19,4:02:10,283,283,
7.88091E+17,HappyMagicToys,A fun family friendly YouTube channel for all your custom dolls and coloring needs. Daily videos of all of your favourite characters.,2016-10-17,18:54:18,131,131,
2175647482,lo456,,2013-11-10,11:37:16,121,121,
1150122510,Dre,Stumbled across a few college degrees. Occasional pottymouth. Explorer Extraordinaire. Lover of pointless arguments.,2013-02-05,6:28:16,513,513,
181037225,David C. Hamer,Recovering Catholic,2010-08-21,3:20:33,453,453,
7.56821E+17,??,,2016-07-23,12:00:18,447,447,
378254847,Fareed Ben-Youssef,Film Critic. Film Journalist. Film Scholar. Bon Vivant.,2011-09-22,22:15:17,169,169,
3113268268,Deniz Onmus,,2015-03-25,5:26:47,413,413,
8.24215E+17,Saltired Popcorn,"I like movies. Lots of movies. Most of the choices mentioned here will come from my collection, MUBI, Netflix, Amazon Prime, Shudder & Filmstruck. And cinemas.",2017-01-25,11:17:10,1074,1074,
8.7368E+17,RaidersOfThePodcast,"Another in a crowded podcast scene, but we're way better than most, honest.*\n.\n.\n.\nNot a legally sound claim.",2017-06-10,23:17:02,725,725,
7.42053E+17,Rage4Media,"I write reviews - they might make you laugh, maybe",2016-06-12,17:57:49,69,69,
20718800,Phoenix,Profile photo by https://t.co/rcTvN3lWYt ??,2009-02-12,21:09:29,259,259,
224782862,charlie????,"freelance photographer, daydreamer, feminist, disney fan ????#savecurzonsoho",2010-12-09,21:26:00,593,593,
80380642,m. gordo,"Entertainment Critic, Writer, Movie lover.",2009-10-06,19:20:16,3524,3524,
867242215,Travis Mays,I am a writer who lives in the woods \nI'm an author of fiction (horror books and short stories) and some nonfiction. All my books are free with #KindleUnlimited,2012-10-08,1:33:59,1165,1165,
3234099793,Isaac Thorne,Dark comic #horror. ?? https://t.co/UOGcOfsGJe ??? https://t.co/FrMHjwcc1I  ?? https://t.co/M7wgjVDlrm  ?? @SCRMRadio host ?? @TheHorrorcist / @TNHorrorNews reviews,2015-06-02,19:48:08,30179,30179,
8.36124E+17,Loberg RTs (0.9k),Simply @ us for an INSTANT retweet! Owned by @iamloberg,2017-02-27,8:01:23,3231,3231,
8.32446E+17,Wicked Thrilling Freaks,"The official account of #WickedThrillingFreaks website and channel, the ultimate source of #HorrorMovies. Dive right in and enjoy our daily dose of #Horror ??",2017-02-17,4:24:17,1170,1170,
2150974550,Goldilocks Agency,Acting & modelling agency representing children & teens in all aspects of the world of entertainment. info@goldilocksagency.co.uk https://t.co/KtX3etx4DS,2013-10-23,13:21:48,226,226,
72903024,Rachel Quinlan,Artist & Illustrator ? Founder at Changeling Artist Collective @ChangelingArt,2009-09-09,17:19:21,1440,1440,
1.0196E+18,RedMarten_,"« Do no harm, but take no shit. » | No follow back.",2018-07-18,15:29:01,454,454,
28416119,Kimberly DeVos,Commercial Real Estate Brokerage. Fixer. Solutionist. Appreciator of Life. #woodlandscre,2009-04-02,20:45:11,775,775,
2666008064,???????,"owl, illustrator, loves tea, chews pencils, goes places",2014-07-21,14:10:36,771,771,
1096262468,The Xerces Society,Science-based invertebrate conservation nonprofit since 1971. We are working to #SaveWesternMonarchs—join us! Tweets from our Executive Director signed -SHB.,2013-01-16,20:25:59,1636,1636,
419872473,ChrisM,#LandingTales from reading around my bookshelves; #creative stuff: https://t.co/5LTGiyPriU,2011-11-23,22:11:54,665,665,
803477449,Shelby Kilpatrick,"Entomologist & PSU PhD Student, specializing in bee biodiversity, taxonomy, systematics, ecology, biology, & biogeography! ?? #BeesofPA #squashbee | TAMU '17 ??",2012-09-05,0:04:25,459,459,
1.027E+18,??@3/31AHC07,CGBW????????????TFA??????????????????????????????????? ?????19?????????????????????DM??????????????????\n???????????????????????@uranokasaya?,2018-08-08,1:32:46,63,63,
714676815,The Canned Air Podcast,"Get a fill of indie comics, nostalgic pop culture, and comic writers/artists, even some voice & screen actors on our weekly podcast! https://t.co/TQaRZ8FSTQ",2013-10-14,17:24:23,2325,2325,
25831914,Annette,"Fossils, Minerals, Crystals, Jewelry. Where the Earth's past treasures come alive in the imagination.",2009-03-22,15:37:23,1341,1341,
408788611,clipchip,,2011-11-09,21:59:28,48,48,
227331820,???? ???????,"take me to church. \n#Freddie\n????????, ???????",2010-12-16,15:21:12,126,126,
3235597280,the screaming kookaburra,"20 | she/her | transformers, warframe, overwatch, etc | im in shrinkydink hell",2015-06-04,1:53:23,141,141,
1.10235E+18,nyl pacman,"likes planes , Lego and transformers. I have YouTube channel",2019-03-03,23:27:23,22,22,
1.06195E+18,AIMosta,AIMosta Twitter account.,2018-11-12,11:54:46,4427,4427,
9.68993E+17,Blimey Online,We believe that nature is a powerful force and understand what we put on our skin has to be natural and of the utmost quality.,2018-02-28,23:35:16,4950,4950,
2697721135,JustNate??commissions open!,Nate/????/20/ Artist,2014-08-01,8:12:00,564,564,
33816085,Tracy Grove,"Blogger, Etsy seller, Mom and much more!!! Shop link in bio!",2009-04-21,4:48:54,503,503,
4016908576,WeasleyGeek,"Slightly confused student and wannabe writer/animator (I'll take either). Joined for the MTMTE community, stayed for... I dunno yet.",2015-10-22,12:32:07,72,72,
1.09967E+18,HHSHH,JSU’s,2019-02-24,13:55:23,4,4,
7.17756E+17,??Loveshot??,"??Nani || She,Her || 30% artist 70%Dr.Pepper soda || Current obsessions; Sonic, Transformers, Warioware, Pokemon, Pikmin, Splatoon ??",2016-04-06,16:47:23,319,319,
1.0827E+18,The Heavenly Scents Company,"Heavenly Scented soy candles, diffusers and melts . ???? Cruelty - free ?? Hand -made ????  Magical ?? Store: https://t.co/nTV0euu7qV",2019-01-08,18:16:29,253,253,
3399671691,Susan Marie,Remember Who You Are ~ LionKing,2015-08-02,6:42:34,47,47,
594960814,Whirly Twirly,20 | Hi I have an unhealthy obsession with robots and Starscream,2012-05-30,22:25:33,120,120,
248855992,Antony Sansom,"Luton Town fan, Open University Graduate in Environmental Sciences and a Hobbyist apiculturist,",2011-02-07,21:34:08,1643,1643,
7.16355E+17,anxious robot,Hi I'm Nat and I like robots and memes.  #art #transformers #lgbt,2016-04-02,20:00:49,91,91,
606837310,???LoveliiToast???,"Toast | Them | 21 | Gay disaster. Fortnite, DBD, Overwatch, MonHun, General cute things?likes may be nsfw?",2012-06-13,2:50:04,1108,1108,
7.17109E+17,??Slip??,slip: they/them,2016-04-04,21:59:30,214,214,
245557818,? Di ?,"Hola soy Di! NB, They/Them, 25 yrs old | Graphic Designer | In Present Mic Hell DON'T REPOST MY ART\nhttps://t.co/Mkh6GbEYpc  ?( ? ??)_",2011-01-31,23:44:14,621,621,
9.26126E+17,Steve Robinson,"I have lived in the Banbury area for over 40 years.  I was able to retire in 2009, and two years ago at 60, was persuaded to buy a camera.\nThe rest is history..",2017-11-02,16:38:54,746,746,
135839122,????@TF?,BW?????&????????? ???»@pencil_15,2010-04-22,10:47:03,287,287,
7.17766E+17,The Darksyde ??,"Allison??23????. Expect art, shitposting, and fandom stuff.",2016-04-06,17:27:53,128,128,
8.95773E+17,TheSoul! #Razers ????TEAM SKRIP FOX????,13. Social media designer | Designs FREE! | ORDERS OFF | Founder TEAM SKRIP FOX| https://t.co/XHEYDdfQLs TheSoul | https://t.co/ytcP1b2EKz Skrip Fox Team,2017-08-10,22:26:23,98,98,
95968618,Gill Perkins,"CEO Bumblebee Conservation Trust. Inspirer. Knowledge. Energiser.Veg gardener, conservationist, current affairs, BUMBLEBEES, views my own",2009-12-10,19:41:54,903,903,
8.96563E+17,enlightened-moron,"Age:20/Male/US\nHere for a good time \nNot a bot, I swear!",2017-08-13,2:45:42,116,116,
181284480,Joseph Gonzalez,wild and crazy guy...collector of toys,2010-08-21,20:08:18,2532,2532,
757020872,Richard Facey,"Ecologist, conservationist, and occasional bird ringer. Can sometimes be found wide awake. Views are my own. #ornithology",2012-08-14,11:57:15,1687,1687,
2492085684,? ???????? @ Post-TFCon Coma ?,aspiring adult • professional fangirl • elita-1 lover header by @RagingPika,2014-05-12,23:23:16,340,340,
160540420,Barnaby Smith,"Sailing, woodwork, bumblebees, ladybirds #citizenscience #scicomm #volunteers #conservation Public Engagement Manager @bumblebeetrust (Ex @cehsciencenews )",2010-06-28,13:12:06,830,830,
9.20953E+17,Allay Claims,A technology-driven claims management company. Got a question? why not #askAl?,2017-10-19,10:00:45,1000,1000,
4865596952,kking ??,"2? ????? I fart fan art | ??, KK or kking | ???, English,?????| I ROBOTS AND ALIENS AHHHHHH | Profile by @KrinSyn",2016-02-05,18:25:55,185,185,
9.93801E+17,J u min,(?????????only AUO?CP?) ????? ¦ ???? [TF/NOBLESSE/Hotel Transylvania/HELLSING/JoJo/DIABOLIKLOVERS],2018-05-08,10:34:34,75,75,
7.65221E+17,Beans for Bees,An entirely not for profit organisation. We sell a range of products associated with bees and honey! Tasty treats and gift sets for any occasion.,2016-08-15,16:17:32,10,10,
35307491,BBCT,The Bumblebee Conservation Trust is the only charity dedicated wholly to saving the UK's bumblebees. We are the independent voice for bumblebees.,2009-04-25,20:52:54,386,386,
7.74339E+17,The Pebble Girl,Handmade gift ideas for all occasions: Etsy shop https://t.co/CqYAKzqywO  Ebay shop https://t.co/ZraKTNJ0Lj #gifts #handmade,2016-09-09,20:10:34,4286,4286,
390009957,Liam Esquire,"Adorkable geek. Avid tweeter of all things cinematic, televisual and music. Instagram: liamesquire.",2011-10-13,10:00:55,1340,1340,
9.58355E+17,ReKt_SpringArtist,"I collect Five Nights (FNaF), (Mainly)Transformers, and a lil bit O' GunPla.\n\nP.S this is the official Twitter account for Springartist 345 on youtube",2018-01-30,15:05:02,235,235,
624266031,Amanda falconer,,2012-07-01,23:40:15,730,730,
9.78285E+17,??SNOWii??,-Taiwan ????-Illustrator-Gency-Transformers-Wanda X Vision??Marvel-DC|Please do not repost my ART without my permission.,2018-03-26,14:58:17,52,52,
34410853,Boomer,"Lover of cats and Transformers.   Radio personality, fitness instructor, voice over artist, inline speed skater, herbivore.",2009-04-22,21:48:04,891,891,
7.66342E+17,??????????,@DOT_jjeom ? ???. ??G1?? : TFP : TFRID : MOVIE BUMBLEBEE : TFC : TFA : TFARMADA : TFCW : 2??: ?????? ?? ???? ???? ?? / FUB FREE / ENG&?????/ ??.???????? 3.7~4.7,2016-08-18,18:31:09,86,86,
9.63746E+17,????????????\xa0?? ?,???? || ? || gryffindor || eng/bm || palutena main || female || Touhou / len'en / kaiju / tokusatsu / transformers / tolkien / kirby,2018-02-14,12:03:38,715,715,
68143598,Jeprald,Blogger | Bboy | IDEA | http://t.co/Lmqg5OLcUd | WeChat:jepraldlanchinebre | S I N G L E | Psychology Major,2009-08-23,13:29:37,299,299,
1.09713E+18,????? ?????? ????,?? ?? ??????. \n?? ?? ??? ?? ????\n???? ???? ??? ? ?? ?? ?? ???.\n??? ??? ?? ??? ?????!,2019-02-17,13:44:47,186,186,
